kepid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
4349452,Kepler-25,d,Kepler-25 d,Radial Velocity,0,3,122.4,0.8,-0.71,0,,,,,0.13,0.13,-0.09,0,,,,,0.226,0.031,-0.031,0,Mass,,,,,,,,,0,1,0,0,19h06m33.21s,286.638393,+39d29m16.4s,39.487894,244.96,1.41,-1.41,0,244.96,1.41,-1.41,0,10.734,,0,Kepler-band,10.632,,0,6270.0,79.0,-79.0,0,1.19,0.06,-0.06,0,1.31,0.02,-0.02,0,2019-06-13,W. M. Keck Observatory
9757613,Kepler-26,b,Kepler-26 b,Transit,0,4,12.28,3.0E-4,-3.0E-4,0,,,,,,,,,,,,,0.01611,0.00205,-0.00192,0,Mass,0.248,0.01,-0.01,0,1.26,0.21,-0.19,0,1,1,0,2,18h59m45.84s,284.940997,+46d33m59.5s,46.56654,338.55,3.09,-3.09,0,338.55,3.09,-3.09,0,15.473,,0,Kepler-band,15.409,,0,3914.0,119.0,-119.0,0,0.54,0.03,-0.03,0,0.51,0.02,-0.02,0,2016-04-07,Kepler
9757613,Kepler-26,c,Kepler-26 c,Transit,0,4,17.2559,6.0E-4,-6.0E-4,0,,,,,,,,,,,,,0.01951,0.00205,-0.00205,0,Mass,0.243,0.011,-0.011,0,1.61,0.27,-0.22,0,1,1,0,2,18h59m45.84s,284.940997,+46d33m59.5s,46.56654,338.55,3.09,-3.09,0,338.55,3.09,-3.09,0,15.473,,0,Kepler-band,15.409,,0,3914.0,119.0,-119.0,0,0.54,0.03,-0.03,0,0.51,0.02,-0.02,0,2016-04-07,Kepler
9757613,Kepler-26,d,Kepler-26 d,Transit,0,4,3.543919,1.5E-5,-1.5E-5,0,0.039,,,0,,,,,,,,,,,,,,0.095,0.005,-0.005,0,,,,,0,1,0,1,18h59m45.84s,284.940997,+46d33m59.5s,46.56654,338.55,3.09,-3.09,0,338.55,3.09,-3.09,0,15.473,,0,Kepler-band,15.409,,0,3914.0,119.0,-119.0,0,0.54,0.03,-0.03,0,0.51,0.02,-0.02,0,2014-05-14,Kepler
9757613,Kepler-26,e,Kepler-26 e,Transit,0,4,46.827915,1.73E-4,-1.73E-4,0,0.22,,,0,,,,,,,,,,,,,,0.215,0.013,-0.013,0,,,,,0,1,0,1,18h59m45.84s,284.940997,+46d33m59.5s,46.56654,338.55,3.09,-3.09,0,338.55,3.09,-3.09,0,15.473,,0,Kepler-band,15.409,,0,3914.0,119.0,-119.0,0,0.54,0.03,-0.03,0,0.51,0.02,-0.02,0,2014-05-14,Kepler
5792202,Kepler-27,b,Kepler-27 b,Transit,0,2,15.3348,,,0,0.118,,,0,,,,,,,,,9.11,,,1,Mass,0.357,,,0,,,,,1,1,0,1,19h28m56.82s,292.236769,+41d05m09.2s,41.085876,1075.1,41.63,-41.63,0,1075.1,41.63,-41.63,0,15.855,,0,Kepler-band,15.816,,0,5400.0,60.0,-60.0,0,0.65,0.16,-0.16,0,0.59,0.15,-0.15,0,2014-05-14,Kepler
5792202,Kepler-27,c,Kepler-27 c,Transit,0,2,31.3309,,,0,0.191,,,0,,,,,,,,,13.8,,,1,Mass,0.437,,,0,,,,,1,1,0,1,19h28m56.82s,292.236769,+41d05m09.2s,41.085876,1075.1,41.63,-41.63,0,1075.1,41.63,-41.63,0,15.855,,0,Kepler-band,15.816,,0,5400.0,60.0,-60.0,0,0.65,0.16,-0.16,0,0.59,0.15,-0.15,0,2014-05-14,Kepler
6949607,Kepler-28,b,Kepler-28 b,Transit,0,2,5.9123,,,0,0.062,,,0,,,,,,,,,1.51,,,1,Mass,0.321,,,0,,,,,1,1,0,1,19h28m32.89s,292.137029,+42d25m45.9s,42.42942,443.92,4.75,-4.75,0,443.92,4.75,-4.75,0,15.036,,0,Kepler-band,15.026,,0,4590.0,,,0,0.75,,,0,0.7,,,0,2014-05-14,Kepler
6949607,Kepler-28,c,Kepler-28 c,Transit,0,2,8.9858,,,0,0.081,,,0,,,,,,,,,1.36,,,1,Mass,0.303,,,0,,,,,1,1,0,1,19h28m32.89s,292.137029,+42d25m45.9s,42.42942,443.92,4.75,-4.75,0,443.92,4.75,-4.75,0,15.036,,0,Kepler-band,15.026,,0,4590.0,,,0,0.75,,,0,0.7,,,0,2014-05-14,Kepler
10358759,Kepler-29,b,Kepler-29 b,Transit,0,2,10.33974,1.4E-4,-1.5E-4,0,,,,,0.0,,,0,89.13,0.45,-0.23,0,0.01573,0.00472,-0.00409,0,Mass,0.227,0.011,-0.011,0,1.65,0.53,-0.49,0,1,1,0,1,19h53m23.60s,298.348324,+47d29m28.4s,47.491226,851.9,27.37,-27.37,0,851.9,27.37,-27.37,0,15.282,,0,Kepler-band,15.282,,0,5378.0,60.0,-60.0,0,0.76,0.02,-0.03,0,0.73,0.03,-0.03,0,2020-05-07,Kepler
10358759,Kepler-29,c,Kepler-29 c,Transit,0,2,13.28613,2.6E-4,-2.1E-4,0,,,,,0.0,,,0,,,,,0.01416,0.00346,-0.00346,0,Mass,0.209,0.011,-0.01,0,1.91,0.57,-0.54,0,1,1,0,1,19h53m23.60s,298.348324,+47d29m28.4s,47.491226,851.9,27.37,-27.37,0,851.9,27.37,-27.37,0,15.282,,0,Kepler-band,15.282,,0,5378.0,60.0,-60.0,0,0.76,0.02,-0.03,0,0.73,0.03,-0.03,0,2020-05-07,Kepler
3832474,Kepler-30,b,Kepler-30 b,Transit,0,3,29.33434,0.00815,-0.00815,0,0.18,,,0,0.042,0.003,-0.003,0,90.179,0.167,-0.167,0,0.036,0.004,-0.004,0,Mass,0.348,0.018,-0.018,0,1.02,0.13,-0.13,0,1,1,0,0,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,28.29,-28.29,0,938.33,28.29,-28.29,0,15.403,,0,Kepler-band,15.376,,0,5498.0,54.0,-54.0,0,0.99,0.08,-0.08,0,0.95,0.12,-0.12,0,2014-05-14,Kepler
3832474,Kepler-30,c,Kepler-30 c,Transit,0,3,60.323105,2.44E-4,-2.44E-4,0,0.3,,,0,0.0111,0.001,-0.001,0,90.323,0.03,-0.03,0,2.01,0.16,-0.16,0,Mass,1.097,0.036,-0.036,0,1.88,0.17,-0.17,0,1,1,0,1,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,28.29,-28.29,0,938.33,28.29,-28.29,0,15.403,,0,Kepler-band,15.376,,0,5498.0,54.0,-54.0,0,0.99,0.08,-0.08,0,0.95,0.12,-0.12,0,2014-05-14,Kepler
3832474,Kepler-30,d,Kepler-30 d,Transit,0,3,143.34394,0.00858,-0.00858,0,0.5,,,0,0.022,0.005,-0.005,0,89.841,0.02,-0.02,0,0.073,0.008,-0.008,0,Mass,0.785,0.045,-0.045,0,0.19,0.02,-0.02,0,1,1,0,1,19h01m08.07s,285.283636,+38d56m50.2s,38.947281,938.33,28.29,-28.29,0,938.33,28.29,-28.29,0,15.403,,0,Kepler-band,15.376,,0,5498.0,54.0,-54.0,0,0.99,0.08,-0.08,0,0.95,0.12,-0.12,0,2014-05-14,Kepler
9347899,Kepler-31,b,Kepler-31 b,Transit,0,3,20.8613,2.0E-4,-2.0E-4,0,0.16,,,0,,,,,,,,,,,,,,0.491,0.098,-0.098,0,,,,,1,1,0,1,19h36m05.52s,294.023014,+45d51m11.1s,45.853081,1747.58,70.33,-70.33,0,1747.58,70.33,-70.33,0,15.237,,0,Kepler-band,15.224,,0,6340.0,200.0,-200.0,0,1.21,0.17,-0.17,0,1.22,0.24,-0.24,0,2014-05-14,Kepler
9347899,Kepler-31,c,Kepler-31 c,Transit,0,3,42.6318,5.0E-4,-5.0E-4,0,0.26,,,0,,,,,,,,,4.7,,,1,Mass,0.473,0.098,-0.098,0,,,,,1,1,0,1,19h36m05.52s,294.023014,+45d51m11.1s,45.853081,1747.58,70.33,-70.33,0,1747.58,70.33,-70.33,0,15.237,,0,Kepler-band,15.224,,0,6340.0,200.0,-200.0,0,1.21,0.17,-0.17,0,1.22,0.24,-0.24,0,2014-05-14,Kepler
9347899,Kepler-31,d,Kepler-31 d,Transit,0,3,87.6451,0.0014,-0.0014,0,0.4,,,0,,,,,,,,,6.8,,,1,Mass,0.348,0.071,-0.071,0,,,,,0,1,0,2,19h36m05.52s,294.023014,+45d51m11.1s,45.853081,1747.58,70.33,-70.33,0,1747.58,70.33,-70.33,0,15.237,,0,Kepler-band,15.224,,0,6340.0,200.0,-200.0,0,1.21,0.17,-0.17,0,1.22,0.24,-0.24,0,2016-03-24,Kepler
9787239,Kepler-32,b,Kepler-32 b,Transit,0,5,5.90124,1.0E-4,-1.0E-4,0,0.05,,,0,,,,,,,,,4.1,,,1,Mass,0.196,0.018,-0.018,0,,,,,1,1,0,1,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,326.85,3.44,-3.44,0,326.85,3.44,-3.44,0,16.452,,0,V (Johnson),15.812,,0,3900.0,200.0,-200.0,0,0.58,0.05,-0.05,0,0.53,0.04,-0.04,0,2016-03-24,Kepler
9787239,Kepler-32,c,Kepler-32 c,Transit,0,5,8.7522,3.0E-4,-3.0E-4,0,0.09,,,0,,,,,,,,,0.5,,,1,Mass,0.178,0.018,-0.018,0,,,,,1,1,0,1,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,326.85,3.44,-3.44,0,326.85,3.44,-3.44,0,16.452,,0,V (Johnson),15.812,,0,3900.0,200.0,-200.0,0,0.58,0.05,-0.05,0,0.53,0.04,-0.04,0,2016-03-24,Kepler
9787239,Kepler-32,d,Kepler-32 d,Transit,0,5,22.7802,5.0E-4,-5.0E-4,0,0.13,,,0,,,,,,,,,,,,,,0.241,0.018,-0.018,0,,,,,0,1,0,1,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,326.85,3.44,-3.44,0,326.85,3.44,-3.44,0,16.452,,0,V (Johnson),15.812,,0,3900.0,200.0,-200.0,0,0.58,0.05,-0.05,0,0.53,0.04,-0.04,0,2016-03-24,Kepler
9787239,Kepler-32,e,Kepler-32 e,Transit,0,5,2.896,3.0E-4,-3.0E-4,0,0.033,,,0,,,,,,,,,,,,,,0.134,0.009,-0.009,0,,,,,0,1,0,1,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,326.85,3.44,-3.44,0,326.85,3.44,-3.44,0,16.452,,0,V (Johnson),15.812,,0,3900.0,200.0,-200.0,0,0.58,0.05,-0.05,0,0.53,0.04,-0.04,0,2016-03-24,Kepler
9787239,Kepler-32,f,Kepler-32 f,Transit,0,5,0.74296,7.0E-5,-7.0E-5,0,0.013,,,0,,,,,,,,,,,,,,0.073,0.006,-0.006,0,,,,,0,1,0,1,19h51m22.18s,297.842398,+46d34m27.4s,46.574281,326.85,3.44,-3.44,0,326.85,3.44,-3.44,0,16.452,,0,V (Johnson),15.812,,0,3900.0,200.0,-200.0,0,0.58,0.05,-0.05,0,0.53,0.04,-0.04,0,2016-03-24,Kepler
9458613,Kepler-33,b,Kepler-33 b,Transit,0,5,5.66793,1.2E-4,-1.2E-4,0,0.0677,0.0014,-0.0014,0,0.0,,,0,86.39,0.96,-1.62,0,,,,,,0.155,0.016,-0.016,0,,,,,1,1,0,1,19h16m18.61s,289.077548,+46d00m18.8s,46.005222,1252.84,23.64,-23.64,0,1252.84,23.64,-23.64,0,13.988,,0,Kepler-band,13.951,,0,5904.0,47.0,-47.0,0,1.29,0.06,-0.12,0,1.82,0.14,-0.18,0,2014-05-14,Kepler
9458613,Kepler-33,c,Kepler-33 c,Transit,0,5,13.17562,1.4E-4,-1.4E-4,0,0.1189,0.0025,-0.0025,0,0.0,,,0,88.19,0.58,-1.06,0,,,,,,0.285,0.027,-0.027,0,,,,,1,1,0,2,19h16m18.61s,289.077548,+46d00m18.8s,46.005222,1252.84,23.64,-23.64,0,1252.84,23.64,-23.64,0,13.988,,0,Kepler-band,13.951,,0,5904.0,47.0,-47.0,0,1.29,0.06,-0.12,0,1.82,0.14,-0.18,0,2014-05-14,Kepler
9458613,Kepler-33,d,Kepler-33 d,Transit,0,5,21.77596,1.1E-4,-1.1E-4,0,0.1662,0.0035,-0.0035,0,0.0,,,0,88.71,0.61,-0.48,0,,,,,,0.477,0.044,-0.044,0,,,,,1,1,0,2,19h16m18.61s,289.077548,+46d00m18.8s,46.005222,1252.84,23.64,-23.64,0,1252.84,23.64,-23.64,0,13.988,,0,Kepler-band,13.951,,0,5904.0,47.0,-47.0,0,1.29,0.06,-0.12,0,1.82,0.14,-0.18,0,2014-05-14,Kepler
9458613,Kepler-33,e,Kepler-33 e,Transit,0,5,31.7844,3.9E-4,-3.9E-4,0,0.2138,0.0045,-0.0045,0,0.0,,,0,88.94,0.45,-0.35,0,,,,,,0.359,0.034,-0.034,0,,,,,1,1,0,2,19h16m18.61s,289.077548,+46d00m18.8s,46.005222,1252.84,23.64,-23.64,0,1252.84,23.64,-23.64,0,13.988,,0,Kepler-band,13.951,,0,5904.0,47.0,-47.0,0,1.29,0.06,-0.12,0,1.82,0.14,-0.18,0,2014-05-14,Kepler
9458613,Kepler-33,f,Kepler-33 f,Transit,0,5,41.02902,4.2E-4,-4.2E-4,0,0.2535,0.0054,-0.0054,0,0.0,,,0,89.17,0.33,-0.42,0,,,,,,0.398,0.037,-0.037,0,,,,,1,1,0,2,19h16m18.61s,289.077548,+46d00m18.8s,46.005222,1252.84,23.64,-23.64,0,1252.84,23.64,-23.64,0,13.988,,0,Kepler-band,13.951,,0,5904.0,47.0,-47.0,0,1.29,0.06,-0.12,0,1.82,0.14,-0.18,0,2014-05-14,Kepler
8572936,Kepler-34,b,Kepler-34 b,Transit,0,1,288.822,0.063,-0.081,0,1.0896,9.0E-4,-9.0E-4,0,0.182,0.016,-0.02,0,90.355,0.026,-0.018,0,0.22,0.011,-0.01,0,Mass,0.764,0.012,-0.014,0,0.613,0.045,-0.041,0,1,1,0,0,19h45m44.60s,296.435821,+44d38m29.6s,44.64156,1499.0,33.0,-33.0,0,1896.54,92.01,-92.01,0,14.875,,0,Kepler-band,14.83,,0,5913.0,130.0,-130.0,0,1.05,0.0,0.0,0,1.16,0.0,0.0,0,2014-05-14,Kepler
9837578,Kepler-35,b,Kepler-35 b,Transit,0,1,131.458,0.077,-0.105,0,0.60347,0.00101,-0.00103,0,0.042,0.007,-0.004,0,90.76,0.12,-0.09,0,0.127,0.02,-0.02,0,Mass,0.728,0.014,-0.014,0,0.41,0.07,-0.069,0,1,1,0,0,19h37m59.27s,294.496978,+46d41m23.1s,46.689762,1645.0,43.0,-43.0,0,1917.46,123.5,-123.5,0,15.726,,0,Kepler-band,15.735,,0,5606.0,150.0,-150.0,0,0.89,0.01,-0.01,0,1.03,0.0,0.0,0,2014-05-14,Kepler
11401755,Kepler-36,b,Kepler-36 b,Transit,0,2,13.86825,5.0E-4,-5.0E-4,0,,,,,0.0,,,0,,,,,0.01205,3.5E-4,-3.1E-4,0,Mass,0.134,0.005,-0.004,0,6.26,0.79,-0.64,0,1,1,0,1,19h25m00.05s,291.250191,+49d13m54.6s,49.231827,470.0,,,0,536.07,6.18,-6.18,0,11.866,,0,Kepler-band,12.077,,0,5979.0,60.0,-60.0,0,1.03,0.02,-0.02,0,1.63,0.04,-0.04,0,2020-05-07,Kepler
11401755,Kepler-36,c,Kepler-36 c,Transit,0,2,16.21865,1.0E-4,-1.0E-4,0,,,,,0.0,,,0,89.36,0.45,-0.29,0,0.02243,5.7E-4,-5.7E-4,0,Mass,0.328,0.009,-0.008,0,0.787,0.065,-0.062,0,1,1,0,1,19h25m00.05s,291.250191,+49d13m54.6s,49.231827,470.0,,,0,536.07,6.18,-6.18,0,11.866,,0,Kepler-band,12.077,,0,5979.0,60.0,-60.0,0,1.03,0.02,-0.02,0,1.63,0.04,-0.04,0,2020-05-07,Kepler
8478994,Kepler-37,b,Kepler-37 b,Transit,0,4,13.36731,7.1E-5,-7.1E-5,0,,,,,0.0,,,0,88.63,0.41,-0.41,0,0.01,0.01,-0.01,0,Mass,0.03,0.0,0.0,0,,,,,0,1,0,0,18h56m14.32s,284.05966,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.55,,0,5417.0,75.0,-75.0,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,2018-04-26,Kepler
8478994,Kepler-37,c,Kepler-37 c,Transit,0,4,21.302,,,0,,,,,,,,,,,,,0.03776,,,1,Mass,0.067,0.003,-0.003,0,,,,,0,1,0,1,18h56m14.32s,284.05966,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.55,,0,5417.0,75.0,-75.0,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,2016-10-27,Kepler
8478994,Kepler-37,d,Kepler-37 d,Transit,0,4,39.7922,,,0,,,,,,,,,,,,,0.03839,,,1,Mass,0.173,0.005,-0.005,0,,,,,1,1,0,1,18h56m14.32s,284.05966,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.55,,0,5417.0,75.0,-75.0,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,2016-10-27,Kepler
8478994,Kepler-37,e,Kepler-37 e,Transit Timing Variations,0,4,51.196,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,18h56m14.32s,284.05966,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.55,,0,5417.0,75.0,-75.0,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,2014-05-28,Kepler
6762829,Kepler-38,b,Kepler-38 b,Transit,0,1,105.599,0.038,-0.053,0,0.4632,0.0082,-0.0092,0,0.032,,,1,89.442,0.03,-0.026,0,0.384,,,1,Mass,0.384,0.01,-0.01,0,,,,,0,1,0,0,19h07m19.28s,286.830353,+42d16m45.1s,42.279205,1215.78,21.46,-21.46,0,1215.78,21.46,-21.46,0,13.941,,0,Kepler-band,13.907,,0,5623.0,50.0,-50.0,0,0.94,0.06,-0.06,0,1.75,0.03,-0.03,0,2014-05-14,Kepler
9478990,Kepler-39,b,Kepler-39 b,Transit,0,1,21.08721,3.7E-5,-3.7E-5,0,0.164,0.003,-0.003,0,0.112,0.057,-0.057,0,89.07,0.22,-0.22,0,20.1,1.3,-1.3,0,Mass,1.24,0.09,-0.1,0,13.0,3.0,-2.2,0,1,1,0,1,19h47m50.46s,296.960265,+46d02m03.5s,46.034298,1090.44,19.45,-19.45,0,1090.44,19.45,-19.45,0,14.46,,0,V (Johnson),14.262,,0,6350.0,100.0,-100.0,0,1.29,0.06,-0.07,0,1.4,0.1,-0.1,0,2015-01-29,Kepler
10418224,Kepler-40,b,Kepler-40 b,Transit,0,1,6.87349,6.4E-4,-6.4E-4,0,0.08,0.003,-0.003,0,0.0,,,0,89.7,0.3,-0.1,0,2.2,0.4,-0.4,0,Mass,1.17,0.04,-0.04,0,1.68,0.53,-0.43,0,0,1,0,1,19h47m15.29s,296.81369,+47d31m35.8s,47.526608,2700.0,200.0,-200.0,0,2468.42,139.62,-139.62,0,14.588,,0,Kepler-band,14.559,,0,6510.0,100.0,-100.0,0,1.48,0.06,-0.06,0,2.13,0.06,-0.06,0,2014-05-14,Kepler
9410930,Kepler-41,b,Kepler-41 b,Transit,0,1,1.8555582,5.2E-7,-5.2E-7,0,0.03101,4.0E-4,-4.0E-4,0,0.0,,,0,82.51,0.09,-0.09,0,0.56,0.08,-0.08,0,Mass,1.29,0.02,-0.02,0,0.33,0.04,-0.04,0,0,1,0,1,19h38m03.17s,294.513229,+45d58m53.9s,45.981644,1128.11,28.52,-28.52,0,1128.11,28.52,-28.52,0,14.465,,0,Kepler-band,14.413,,0,5750.0,100.0,-100.0,0,1.15,0.04,-0.04,0,1.29,0.02,-0.02,0,2015-01-29,Kepler
8561063,Kepler-42,b,Kepler-42 b,Transit,0,3,1.2137672,4.6E-6,-4.6E-6,0,0.0116,,,0,,,,,,,,,,,,,,0.07,0.02,-0.02,0,,,,,0,1,0,2,19h28m52.57s,292.219033,+44d37m09.0s,44.61916,38.7,6.3,-6.3,0,40.11,0.06,-0.06,0,16.124,0.055,0,V (Johnson),14.993,,0,3068.0,174.0,-174.0,0,0.13,0.05,-0.05,0,0.17,0.04,-0.04,0,2014-05-14,Kepler
8561063,Kepler-42,c,Kepler-42 c,Transit,0,3,0.45328509,9.7E-7,-9.7E-7,0,0.006,,,0,,,,,,,,,,,,,,0.065,0.018,-0.018,0,,,,,0,1,0,1,19h28m52.57s,292.219033,+44d37m09.0s,44.61916,38.7,6.3,-6.3,0,40.11,0.06,-0.06,0,16.124,0.055,0,V (Johnson),14.993,,0,3068.0,174.0,-174.0,0,0.13,0.05,-0.05,0,0.17,0.04,-0.04,0,2014-05-14,Kepler
8561063,Kepler-42,d,Kepler-42 d,Transit,0,3,1.865169,1.4E-5,-1.4E-5,0,0.0154,,,0,,,,,,,,,,,,,,0.051,0.016,-0.016,0,,,,,0,1,0,2,19h28m52.57s,292.219033,+44d37m09.0s,44.61916,38.7,6.3,-6.3,0,40.11,0.06,-0.06,0,16.124,0.055,0,V (Johnson),14.993,,0,3068.0,174.0,-174.0,0,0.13,0.05,-0.05,0,0.17,0.04,-0.04,0,2014-05-14,Kepler
9818381,Kepler-43,b,Kepler-43 b,Transit,0,1,3.0240949,6.0E-7,-6.0E-7,0,0.046,0.0026,-0.0025,0,,,,,84.646,0.107,-0.091,0,3.23,0.26,-0.26,0,Mass,1.219,0.065,-0.064,0,5.0,7.0,-5.0,0,0,1,0,1,19h00m57.81s,285.240856,+46d40m05.7s,46.668255,1035.9,14.94,-14.94,0,1035.9,14.94,-14.94,0,13.958,,0,Kepler-band,13.889,,0,6041.0,143.0,-143.0,0,1.32,0.09,-0.09,0,1.42,0.07,-0.07,0,2015-10-15,Kepler
9305831,Kepler-44,b,Kepler-44 b,Transit,0,1,3.2467293,3.0E-6,-3.0E-6,0,0.0446,0.0011,-0.0011,0,0.066,,,1,84.96,0.5,-0.62,0,1.0,0.1,-0.1,0,Mass,1.09,0.07,-0.07,0,0.93,0.19,-0.17,0,0,1,0,1,20h00m24.56s,300.102352,+45d45m43.7s,45.762142,1229.15,34.65,-34.65,0,1229.15,34.65,-34.65,0,14.678,,0,Kepler-band,14.69,,0,5800.0,100.0,-100.0,0,1.12,0.08,-0.08,0,1.35,0.08,-0.08,0,2015-01-29,Kepler
5794240,Kepler-45,b,Kepler-45 b,Transit,0,1,2.455239,4.0E-6,-4.0E-6,0,0.03,,,0,0.11,0.1,-0.09,0,87.0,0.7,-0.7,0,0.505,0.09,-0.09,0,Mass,0.96,0.11,-0.11,0,0.8,0.5,-0.5,0,0,1,0,1,19h31m29.50s,292.8729,+41d03m51.3s,41.064261,333.0,33.0,-33.0,0,386.04,6.47,-6.47,0,16.88,0.05,0,V (Johnson),15.98,,0,3820.0,90.0,-90.0,0,0.59,0.06,-0.06,0,0.55,0.11,-0.11,0,2014-05-14,Kepler
7109675,Kepler-46,b,Kepler-46 b,Transit,0,3,33.60134,2.1E-4,-2.0E-4,0,0.1968,0.0029,-0.0028,0,0.01,0.01,-0.01,0,89.038,0.075,-0.067,0,6.0,,,1,Mass,0.808,0.042,-0.043,0,14.0,,,1,1,1,0,1,19h17m04.50s,289.268744,+42d36m15.0s,42.604176,794.54,17.48,-17.48,0,794.54,17.48,-17.48,0,15.262,,0,Kepler-band,15.255,,0,5309.0,200.0,-200.0,0,,,,,0.79,0.44,-0.44,0,2014-05-14,Kepler
7109675,Kepler-46,c,Kepler-46 c,Transit Timing Variations,0,3,57.011,0.051,-0.061,0,0.2799,0.0041,-0.004,0,0.0146,0.0034,-0.0036,0,87.4,1.6,-1.0,0,0.376,0.021,-0.019,0,Mass,,,,,,,,,1,1,0,0,19h17m04.50s,289.268744,+42d36m15.0s,42.604176,794.54,17.48,-17.48,0,794.54,17.48,-17.48,0,15.262,,0,Kepler-band,15.255,,0,5309.0,200.0,-200.0,0,,,,,0.79,0.44,-0.44,0,2014-05-14,Kepler
7109675,Kepler-46,d,Kepler-46 d,Transit,0,3,6.766589,2.2E-5,-2.2E-5,0,0.067,,,0,,,,,,,,,,,,,,0.146,0.082,-0.082,0,,,,,1,1,0,2,19h17m04.50s,289.268744,+42d36m15.0s,42.604176,794.54,17.48,-17.48,0,794.54,17.48,-17.48,0,15.262,,0,Kepler-band,15.255,,0,5309.0,200.0,-200.0,0,,,,,0.79,0.44,-0.44,0,2014-05-14,Kepler
10020423,Kepler-47,b,Kepler-47 b,Transit,0,3,49.4643,0.0081,-0.0074,0,0.2877,0.0014,-0.0011,0,0.021,0.0025,-0.0022,0,89.752,0.063,-0.045,0,0.00651,0.07457,-0.00651,0,Mass,0.272,0.004,-0.004,0,0.4,4.87,-0.4,0,1,1,0,1,19h41m11.50s,295.297916,+46d55m13.7s,46.920467,1055.33,32.21,-32.21,0,1055.33,32.21,-32.21,0,15.178,,0,Kepler-band,15.163,,0,,,,,0.96,0.01,-0.01,0,0.94,0.01,-0.01,0,2019-04-25,Kepler
10020423,Kepler-47,c,Kepler-47 c,Transit,0,3,303.227,0.062,-0.027,0,0.9638,0.0041,-0.0044,0,0.044,0.029,-0.019,0,90.192,0.005,-0.004,0,0.00997,0.00686,-0.00393,0,Mass,0.415,0.008,-0.006,0,0.17,0.09,-0.07,0,1,1,0,1,19h41m11.50s,295.297916,+46d55m13.7s,46.920467,1055.33,32.21,-32.21,0,1055.33,32.21,-32.21,0,15.178,,0,Kepler-band,15.163,,0,,,,,0.96,0.01,-0.01,0,0.94,0.01,-0.01,0,2019-04-25,Kepler
10020423,Kepler-47,d,Kepler-47 d,Transit,0,3,187.366,0.069,-0.051,0,0.6992,0.0031,-0.0033,0,0.024,0.025,-0.017,0,90.395,0.009,-0.012,0,0.05984,0.07501,-0.03672,0,Mass,0.628,0.059,-0.044,0,0.3,0.38,-0.18,0,1,1,0,0,19h41m11.50s,295.297916,+46d55m13.7s,46.920467,1055.33,32.21,-32.21,0,1055.33,32.21,-32.21,0,15.178,,0,Kepler-band,15.163,,0,,,,,0.96,0.01,-0.01,0,0.94,0.01,-0.01,0,2019-04-25,Kepler
5735762,Kepler-48,b,Kepler-48 b,Transit,0,4,4.778,,,0,,,,,,,,,,,,,0.0124,0.00661,-0.00661,0,Mass,0.168,0.009,-0.009,0,3.23,1.84,-1.84,0,1,1,0,1,19h56m33.41s,299.139212,+40d56m56.5s,40.94902,309.47,1.83,-1.83,0,309.47,1.83,-1.83,0,13.04,,0,Kepler-band,13.077,,0,5194.0,73.0,-73.0,0,0.88,0.06,-0.06,0,0.89,0.05,-0.05,0,2016-10-27,Kepler
